Year,Rank,Name,Age,Exp,G,Rsh,RshYd,Y/Rsh,RshTD,Rec,RecYd,RecTD,FP/G,FantPt,Team
2000,110,Nick Williams,23.0,2.0,5,10,54,5.4,0,1,15,0,1.6,7.9,CIN
2000,111,Mack Strong,29.0,7.0,3,3,9,3.0,0,4,28,0,2.6,7.7,SEA
2000,112,Jon Witman,28.0,5.0,2,3,5,1.7,0,4,28,0,3.6,7.3,PIT
2000,113,Brian Milne,27.0,5.0,2,2,1,0.5,0,4,29,0,3.5,7.0,NO
2000,114,Joe Montgomery,24.0,2.0,1,1,4,4.0,1,0,0,0,6.4,6.4,NYG
2000,115,Kenny Bynum,26.0,4.0,2,7,26,3.7,0,2,13,0,3.0,5.9,SD
2000,116,Aaron Stecker,25.0,1.0,5,12,31,2.6,0,1,15,0,1.1,5.6,TB
2000,117,Harold Shaw,26.0,3.0,4,9,12,1.3,0,2,11,0,1.1,4.3,NE
2000,118,Jerald Sowell,26.0,4.0,2,2,0,0.0,0,2,20,0,2.0,4.0,NYJ
2000,119,Fred McAfee,32.0,10.0,2,2,37,18.5,0,0,0,0,1.8,3.7,NO
2000,120,Joel Makovicka,25.0,2.0,2,2,9,4.5,0,2,7,0,1.8,3.6,ARI
2000,121,Mike Sellers,25.0,3.0,1,1,2,2.0,0,1,24,0,3.6,3.6,WAS
2000,122,Reggie Brown,27.0,5.0,2,3,6,2.0,0,2,9,0,1.8,3.5,SEA
2000,123,Chris Floyd,25.0,3.0,1,1,-1,-1.0,0,1,21,0,3.0,3.0,NE
2000,124,Troy Hambrick,24.0,1.0,1,6,28,4.7,0,0,0,0,2.8,2.8,DAL
2000,125,Ron Rivers,29.0,6.0,2,8,27,3.4,0,0,0,0,1.4,2.7,ATL
2000,126,Fred McCrary,28.0,2.0,1,5,9,1.8,0,1,6,0,2.5,2.5,SD
