Year,Rank,Name,Age,Exp,G,Rsh,RshYd,RshTD,Rec,RecYd,Y/Rec,RecTD,FP/G,FantPt,Team
2022,87,Jauan Jennings,25.0,3.0,15,0,0,0,34,406,11.9,1,5.4,80.6,SF
2022,88,Kendrick Bourne,27.0,6.0,15,6,39,0,31,389,12.5,1,5.3,79.8,NE
2022,89,Nelson Agholor,29.0,8.0,15,0,0,0,31,362,11.7,2,5.3,79.2,NE
2022,90,Terrace Marshall Jr,22.0,2.0,13,0,0,0,26,467,18.0,1,6.1,78.7,CAR
2022,91,Randall Cobb,32.0,12.0,12,0,0,0,32,406,12.7,1,6.6,78.6,GB
2022,92,DeVante Parker,29.0,8.0,12,0,0,0,25,460,18.4,1,6.4,77.0,NE
2022,93,Laviska Shenault Jr,24.0,3.0,12,8,64,1,26,264,10.2,1,5.9,70.8,CAR
2022,94,Julio Jones,33.0,12.0,10,5,45,0,24,299,12.5,2,7.0,70.4,TB
2022,95,Van Jefferson,26.0,3.0,10,0,0,0,21,308,14.7,3,7.0,69.8,LAR
2022,96,Jamal Agnew,27.0,6.0,14,12,86,0,22,179,8.1,3,4.8,66.5,JAX
2022,97,Tyquan Thornton,22.0,1.0,12,3,16,1,21,234,11.1,2,5.3,64.0,NE
2022,98,Shi Smith,24.0,2.0,15,0,0,0,22,296,13.5,2,4.2,63.6,CAR
2022,99,Equanimeous St. Brown,26.0,5.0,15,6,54,0,20,320,16.0,1,4.2,63.4,CHI
2022,100,Hunter Renfrow,27.0,4.0,9,0,0,0,29,267,9.2,1,6.9,61.7,LV
2022,101,Dante Pettis,27.0,5.0,16,2,37,0,17,226,13.3,3,3.8,61.3,CHI
2022,102,Trenton Irwin,27.0,4.0,8,1,11,0,14,219,15.6,4,7.6,61.0,CIN
2022,103,Jarvis Landry,30.0,9.0,9,0,0,0,25,272,10.9,1,6.5,58.2,NO
2022,104,Ray-Ray McCloud III,26.0,5.0,16,4,78,1,14,243,17.4,1,3.6,58.1,SF
2022,105,Braxton Berrios,27.0,5.0,15,9,91,2,18,145,8.1,0,3.8,57.7,NYJ
2022,106,Kendall Hinton,25.0,3.0,12,2,13,0,24,311,13.0,0,4.7,56.4,DEN
2022,107,Rashod Bateman,23.0,2.0,6,0,0,0,15,285,19.0,2,9.2,55.5,BAL
2022,108,Robbie Chosen,29.0,7.0,16,0,0,0,20,282,14.1,1,3.4,54.2,
2022,109,Phillip Dorsett,29.0,8.0,15,0,0,0,20,257,12.9,1,3.4,51.7,HOU
2022,110,Wan'Dale Robinson,21.0,1.0,6,2,-1,0,23,227,9.9,1,8.6,51.6,NYG
2022,111,Tutu Atwell,23.0,2.0,12,8,23,0,16,271,16.9,1,4.3,51.4,LAR
2022,112,Tre'Quan Smith,26.0,5.0,14,0,0,0,18,272,15.1,1,3.7,51.2,NO
2022,113,Michael Thomas,29.0,7.0,3,0,0,0,16,171,10.7,3,17.0,51.1,NO
2022,114,Damiere Byrd,29.0,8.0,13,0,0,0,12,268,22.3,2,3.9,50.8,ATL
2022,115,Justin Watson,26.0,5.0,16,0,0,0,14,248,17.7,2,3.2,50.8,KC
2022,116,Skyy Moore,22.0,1.0,16,3,24,0,22,250,11.4,0,3.1,49.4,KC
2022,117,Kadarius Toney,23.0,2.0,8,4,56,0,14,153,10.9,2,5.9,46.9,
2022,118,David Bell,22.0,1.0,15,0,0,0,24,214,8.9,0,3.0,45.4,CLE
2022,119,Brandon Powell,27.0,5.0,16,16,65,0,23,154,6.7,0,2.8,44.9,LAR
2022,120,Ashton Dulin,25.0,4.0,11,2,8,0,15,207,13.8,1,3.9,42.5,IND
2022,121,A.J. Green,34.0,12.0,14,0,0,0,21,145,6.9,1,3.0,41.5,ARI
2022,122,Scotty Miller,25.0,4.0,13,1,8,0,22,177,8.0,0,3.1,40.5,TB
2022,123,KhaDarel Hodge,27.0,5.0,16,0,0,0,13,202,15.5,1,2.4,39.2,ATL
2022,124,Sammy Watkins,29.0,9.0,11,0,0,0,14,246,17.6,0,3.5,38.6,
2022,125,Amari Rodgers,23.0,2.0,13,2,7,0,13,182,14.0,1,2.9,37.9,
2022,126,Marquez Callaway,24.0,3.0,13,0,0,0,16,158,9.9,1,2.9,37.8,NO
2022,127,Zach Pascal,28.0,6.0,16,1,0,0,15,150,10.0,1,2.2,36.0,PHI
2022,128,Sterling Shepard,29.0,7.0,3,0,0,0,13,154,11.8,1,11.5,34.4,NYG
2022,129,Byron Pringle,29.0,5.0,10,0,0,0,9,130,14.4,2,3.4,34.0,CHI
2022,130,Dyami Brown,23.0,2.0,14,1,15,0,5,143,28.6,2,2.3,32.8,WAS
2022,131,Steven Sims Jr,25.0,4.0,11,12,54,0,14,104,7.4,0,2.7,29.8,PIT
2022,132,River Cracraft,28.0,6.0,10,0,0,0,8,97,12.1,2,3.0,29.7,MIA
2022,133,Denzel Mims,25.0,3.0,9,0,0,0,11,186,16.9,0,3.3,29.6,NYJ
2022,134,Keelan Cole Sr.,29.0,6.0,13,0,0,0,9,136,15.1,1,2.2,28.6,LV
2022,135,Khalil Shakir,22.0,1.0,13,0,0,0,9,133,14.8,1,2.2,28.3,BUF
2022,136,Cedrick Wilson Jr.,27.0,5.0,15,1,8,0,12,136,11.3,0,1.8,26.4,MIA
2022,137,Velus Jones Jr,25.0,1.0,10,8,61,0,6,79,13.2,1,2.6,26.0,CHI
2022,138,KJ Hamler,23.0,3.0,7,2,23,0,7,165,23.6,0,3.7,25.8,DEN
2022,139,DeSean Jackson,36.0,15.0,7,0,0,0,9,153,17.0,0,3.5,24.3,BAL
2022,140,Breshad Perriman,29.0,8.0,10,2,-7,0,8,101,12.6,1,2.3,23.4,TB
2022,141,N'Keal Harry,25.0,4.0,6,0,0,0,6,109,18.2,1,3.8,22.9,CHI
2022,142,Jalen Nailor,23.0,1.0,5,0,0,0,5,117,23.4,1,4.5,22.7,MIN
2022,143,Jalen Reagor,23.0,3.0,13,3,20,0,6,87,14.5,1,1.7,22.7,MIN
2022,144,Tom Kennedy,26.0,4.0,7,0,0,0,8,141,17.6,0,3.2,22.1,DET
2022,145,David Sills,26.0,4.0,9,0,0,0,11,106,9.6,0,2.4,21.6,NYG
2022,146,Jeff Smith,25.0,4.0,11,0,0,0,8,134,16.8,0,1.9,21.4,NYJ
2022,147,Anthony Schwartz,22.0,2.0,10,4,57,1,4,51,12.8,0,2.1,20.8,CLE
2022,148,Samori Toure,24.0,1.0,10,0,0,0,5,82,16.4,1,1.9,19.2,GB
2022,149,Michael Bandy,25.0,2.0,10,0,0,0,10,89,8.9,0,1.9,18.9,LAC
2022,150,Cam Sims,26.0,5.0,16,0,0,0,8,89,11.1,0,1.1,16.9,WAS
2022,151,Brandon Johnson,24.0,1.0,6,0,0,0,6,42,7.0,1,2.7,16.2,DEN
2022,152,Kyle Philips,23.0,1.0,4,0,0,0,8,78,9.8,0,4.0,15.8,TEN
2022,153,Dax Milne,23.0,2.0,12,0,0,0,6,37,6.2,1,1.3,15.7,WAS
2022,154,Jalen Virgil,24.0,1.0,8,0,0,0,2,75,37.5,1,1.9,15.5,DEN
2022,155,T.Y. Hilton,33.0,11.0,2,0,0,0,5,102,20.4,0,7.6,15.2,DAL
2022,156,Jameson Williams,21.0,1.0,5,1,40,0,1,41,41.0,1,3.0,15.1,DET
2022,157,Dee Eskridge,25.0,2.0,9,2,10,0,7,58,8.3,0,1.5,13.8,SEA
2022,158,Gunner Olszewski,26.0,4.0,13,6,35,0,5,53,10.6,0,1.1,13.8,PIT
2022,159,Trent Taylor,28.0,6.0,14,4,15,0,6,62,10.3,0,1.0,13.7,CIN
2022,160,Marcus Johnson,28.0,7.0,13,0,0,0,6,63,10.5,0,0.9,12.3,NYG
2022,161,James Proche II,26.0,3.0,13,0,0,0,8,62,7.8,0,0.9,12.2,BAL
2022,162,Jamison Crowder,29.0,8.0,4,0,0,0,6,60,10.0,0,3.0,12.0,BUF
2022,163,Jake Kumerow,30.0,8.0,6,0,0,0,4,64,16.0,0,1.7,10.4,BUF
2022,164,Ty Montgomery II,29.0,8.0,1,2,-2,0,3,15,5.0,1,10.3,10.3,NE
2022,165,Laquon Treadwell,27.0,7.0,5,0,0,0,6,42,7.0,0,2.0,10.2,SEA
2022,166,Andre Baccellia,25.0,3.0,7,0,0,0,6,39,6.5,0,1.4,9.9,ARI
2022,167,Cole Beasley,33.0,11.0,5,0,0,0,6,35,5.8,0,1.9,9.5,
2022,168,Kevin White,29.0,8.0,7,0,0,0,2,74,37.0,0,1.3,9.4,NO
2022,169,Kenny Golladay,29.0,6.0,11,0,0,0,4,51,12.8,0,0.8,9.1,NYG
2022,170,Mike Strachan,25.0,2.0,12,0,0,0,3,59,19.7,0,0.7,8.9,IND
2022,171,Chris Conley,30.0,8.0,8,0,0,0,4,46,11.5,0,1.1,8.6,
2022,172,Jalen Guyton,25.0,4.0,3,0,0,0,2,64,32.0,0,2.8,8.4,LAC
2022,173,Cody Hollister,29.0,6.0,11,0,0,0,3,54,18.0,0,0.8,8.4,TEN
2022,174,Montrell Washington,23.0,1.0,14,5,30,0,4,2,0.5,0,0.5,7.2,DEN
2022,175,Michael Woods II,22.0,1.0,9,1,-5,0,4,30,7.5,0,0.7,6.5,CLE
2022,176,Tim Jones,24.0,2.0,15,0,0,0,3,30,10.0,0,0.4,6.0,JAX
2022,177,Racey McMath,23.0,2.0,3,0,0,0,2,40,20.0,0,2.0,6.0,TEN
2022,178,Mike Thomas,28.0,7.0,10,0,0,0,2,38,19.0,0,0.6,5.8,CIN
2022,179,Simi Fehoko,25.0,2.0,5,0,0,0,3,24,8.0,0,1.1,5.4,DAL
2022,180,Tylan Wallace,23.0,2.0,7,0,0,0,3,21,7.0,0,0.7,5.1,BAL
2022,181,Penny Hart,26.0,4.0,8,0,0,0,3,20,6.7,0,0.6,5.0,SEA
2022,182,Tyrie Cleveland,25.0,3.0,4,0,0,0,2,28,14.0,0,1.2,4.8,DEN
2022,183,Jaelon Darden,23.0,2.0,7,1,2,0,2,26,13.0,0,0.7,4.8,
2022,184,Daylen Baldwin,23.0,1.0,1,0,0,0,2,25,12.5,0,4.5,4.5,CLE
2022,185,Bryan Edwards,24.0,3.0,7,0,0,0,3,15,5.0,0,0.6,4.5,ATL
2022,186,Dezmon Patmon,24.0,3.0,1,0,0,0,2,24,12.0,0,4.4,4.4,IND
2022,187,Andy Isabella,26.0,4.0,5,1,1,0,2,21,10.5,0,0.8,4.2,
2022,188,Lil'Jordan Humphrey,24.0,4.0,5,0,0,0,2,20,10.0,0,0.8,4.0,NE
2022,189,Freddie Swain,24.0,3.0,3,0,0,0,2,20,10.0,0,1.3,4.0,
2022,190,Keith Kirkwood,29.0,5.0,4,0,0,0,2,18,9.0,0,1.0,3.8,NO
2022,191,Dennis Houston,23.0,1.0,2,0,0,0,2,16,8.0,0,1.8,3.6,DAL
2022,192,KaVontae Turpin,26.0,1.0,16,3,17,0,1,9,9.0,0,0.2,3.6,DAL
2022,193,Quintez Cephus,24.0,3.0,4,0,0,0,2,15,7.5,0,0.9,3.5,DET
2022,194,Nsimba Webster,26.0,4.0,1,0,0,0,2,14,7.0,0,3.4,3.4,CHI
2022,195,Deonte Harty,25.0,4.0,4,0,0,0,2,13,6.5,0,0.8,3.3,NO
2022,196,Austin Trammell,24.0,2.0,5,0,0,0,2,13,6.5,0,0.7,3.3,LAR
2022,197,Jalen Tolbert,23.0,1.0,8,0,0,0,2,12,6.0,0,0.4,3.2,DAL
2022,198,Miles Boykin,26.0,4.0,13,0,0,0,2,11,5.5,0,0.2,3.1,PIT
2022,199,Keke Coutee,25.0,5.0,2,0,0,0,1,20,20.0,0,1.5,3.0,IND
2022,200,Danny Gray,23.0,1.0,12,1,9,0,1,10,10.0,0,0.2,2.9,SF
2022,201,Juwann Winfree,26.0,4.0,3,0,0,0,1,17,17.0,0,0.9,2.7,GB
2022,202,Deven Thompkins,23.0,1.0,3,1,9,0,1,7,7.0,0,0.9,2.6,TB
2022,203,DJ Turner,25.0,2.0,6,4,26,0,0,0,,0,0.4,2.6,LV
2022,204,Ihmir Smith-Marsette,23.0,2.0,6,1,-1,0,1,15,15.0,0,0.4,2.4,
2022,205,Tyron Billy-Johnson,26.0,4.0,4,0,0,0,1,8,8.0,0,0.4,1.8,
2022,206,Jalen Camp,24.0,2.0,2,0,0,0,1,7,7.0,0,0.8,1.7,HOU
2022,207,C.J. Board,29.0,6.0,1,0,0,0,1,6,6.0,0,1.6,1.6,TEN
2022,208,Jacob Harris,25.0,2.0,2,0,0,0,1,6,6.0,0,0.8,1.6,LAR
2022,209,Jason Moore,27.0,4.0,6,0,0,0,1,5,5.0,0,0.2,1.5,LAC
2022,210,Mason Kinsey,24.0,3.0,1,0,0,0,1,3,3.0,0,1.3,1.3,TEN
2022,211,Cody White,24.0,3.0,1,0,0,0,1,2,2.0,0,1.2,1.2,PIT
2022,212,Pharoh Cooper,27.0,7.0,2,2,8,0,0,0,,0,0.4,0.8,ARI
2022,213,Trinity Benson,25.0,4.0,1,0,0,0,0,0,,0,0.0,0.0,DET
2022,214,Jared Bernhardt,25.0,1.0,2,0,0,0,0,0,,0,0.0,0.0,ATL
2022,215,Stanley Berryhill,24.0,1.0,3,0,0,0,0,0,,0,0.0,0.0,DET
2022,216,Lynn Bowden Jr,25.0,3.0,1,0,0,0,0,0,,0,0.0,0.0,NE
2022,217,John Brown,32.0,9.0,2,0,0,0,0,0,,0,0.0,0.0,BUF
2022,218,Britain Covey,25.0,1.0,4,0,0,0,0,0,,0,0.0,0.0,PHI
2022,219,Frank Darby,25.0,2.0,4,0,0,0,0,0,,0,0.0,0.0,ATL
2022,220,Ethan Fernea,24.0,1.0,1,0,0,0,0,0,,0,0.0,0.0,IND
2022,221,Dez Fitzpatrick,25.0,2.0,1,0,0,0,0,0,,0,0.0,0.0,TEN
2022,222,Kaylon Geiger,25.0,2.0,3,0,0,0,0,0,,0,0.0,0.0,TB
2022,223,Tanner Gentry,28.0,6.0,3,0,0,0,0,0,,0,0.0,0.0,BUF
2022,224,Josh Gordon,31.0,11.0,2,0,0,0,0,0,,0,0.0,0.0,TEN
2022,225,Rashard Higgins,28.0,7.0,2,0,0,0,0,0,,0,0.0,0.0,CAR
2022,226,Tyler Johnson,24.0,3.0,2,0,0,0,0,0,,0,0.0,0.0,HOU
2022,227,Marcus Kemp,27.0,6.0,2,0,0,0,0,0,,0,0.0,0.0,KC
2022,228,Kwamie Lassiter II,24.0,1.0,1,0,0,0,0,0,,0,0.0,0.0,CIN
2022,229,Tay Martin,25.0,1.0,1,0,0,0,0,0,,0,0.0,0.0,SF
2022,230,Lance McCutcheon,23.0,1.0,7,0,0,0,0,0,,0,0.0,0.0,LAR
2022,231,Kyric McGowan,23.0,1.0,2,0,0,0,0,0,,0,0.0,0.0,WAS
2022,232,Kirk Merritt,25.0,3.0,3,0,0,0,0,0,,0,0.0,0.0,NO
2022,233,Stanley Morgan Jr,26.0,4.0,13,0,0,0,0,0,,0,0.0,0.0,CIN
2022,234,Cornell Powell,25.0,2.0,2,0,0,0,0,0,,0,0.0,0.0,KC
2022,235,Matthew Slater,37.0,15.0,6,0,0,0,0,0,,0,0.0,0.0,NE
2022,236,Willie Snead IV,30.0,9.0,4,0,0,0,0,0,,0,0.0,0.0,SF
2022,237,Malik Turner,26.0,5.0,1,0,0,0,0,0,,0,0.0,0.0,SF
2022,238,James Washington,26.0,5.0,2,0,0,0,0,0,,0,0.0,0.0,DAL
2022,239,Raleigh Webb,25.0,1.0,1,0,0,0,0,0,,0,0.0,0.0,NE
2022,240,Javon Wims,28.0,5.0,1,0,0,0,0,0,,0,0.0,0.0,ARI
2022,241,Dareke Young,23.0,1.0,12,0,0,0,0,0,,0,0.0,0.0,SEA
2022,242,Brandon Zylstra,29.0,5.0,1,0,0,0,0,0,,0,0.0,0.0,DET
2023,1,CeeDee Lamb,24.0,4.0,16,13,106,2,122,1651,13.5,10,23.1,369.7,DAL
2023,2,Tyreek Hill,29.0,8.0,15,6,15,0,112,1717,15.3,12,23.8,357.2,MIA
2023,3,Amon-Ra St. Brown,24.0,3.0,15,4,24,0,112,1371,12.2,9,20.4,305.5,DET
2023,4,A.J. Brown,26.0,5.0,16,0,0,0,105,1447,13.8,7,18.2,291.7,PHI
2023,5,Puka Nacua,22.0,1.0,16,12,89,0,101,1445,14.3,5,17.8,284.4,LAR
2023,6,Keenan Allen,31.0,11.0,13,2,6,0,108,1243,11.5,7,21.6,280.9,LAC
2023,7,DJ Moore,26.0,6.0,16,4,21,1,92,1300,14.1,8,17.4,278.1,CHI
2023,8,Mike Evans,30.0,10.0,16,0,0,0,76,1233,16.2,13,17.3,277.3,TB
2023,9,Stefon Diggs,30.0,9.0,16,1,5,0,100,1096,11.0,8,16.1,258.1,BUF
2023,10,Ja'Marr Chase,23.0,3.0,15,3,-6,0,96,1197,12.5,7,17.1,256.8,CIN
2023,11,Davante Adams,31.0,10.0,16,0,0,0,98,1098,11.2,7,15.6,249.8,LV
2023,12,Brandon Aiyuk,25.0,4.0,15,0,0,0,72,1317,18.3,7,16.4,245.7,SF
2023,13,Michael Pittman Jr,26.0,4.0,15,0,0,0,104,1108,10.7,4,15.9,238.8,IND
2023,14,Deebo Samuel Sr.,27.0,5.0,14,36,214,5,58,871,15.0,7,17.0,238.5,SF
2023,15,DeVonta Smith,25.0,3.0,16,0,0,0,81,1066,13.2,7,14.4,229.6,PHI
2023,16,Amari Cooper,29.0,9.0,15,0,0,0,72,1250,17.4,5,15.1,227.0,CLE
2023,17,Adam Thielen,33.0,11.0,16,1,6,0,101,1002,9.9,4,14.1,225.8,CAR
2023,18,Nico Collins,24.0,3.0,14,1,7,0,71,1102,15.5,7,16.0,223.9,HOU
2023,19,DK Metcalf,26.0,5.0,15,0,0,0,65,1104,17.0,8,14.9,223.4,SEA
2023,20,Chris Olave,23.0,2.0,15,0,0,0,84,1067,12.7,4,14.3,214.7,NO
2023,21,Rashee Rice,23.0,1.0,16,1,-3,0,79,938,11.9,7,13.4,214.5,KC
2023,22,Garrett Wilson,23.0,2.0,16,4,0,0,93,1008,10.8,3,13.2,211.8,NYJ
2023,23,George Pickens,22.0,2.0,16,2,15,0,63,1140,18.1,5,13.0,208.5,PIT
2023,24,DeAndre Hopkins,31.0,11.0,16,2,9,0,68,1011,14.9,6,12.9,206.0,TEN
2023,25,Jordan Addison,21.0,1.0,16,1,2,0,66,854,12.9,9,12.8,205.6,MIN
2023,26,Calvin Ridley,29.0,6.0,16,9,23,0,70,910,13.0,7,12.8,205.3,JAX
2023,27,Zay Flowers,23.0,1.0,16,8,56,1,77,858,11.1,5,12.8,204.4,BAL
2023,28,Jayden Reed,23.0,1.0,15,11,119,2,60,681,11.4,8,13.3,200.0,GB
2023,29,Jaylen Waddle,25.0,3.0,14,3,12,0,72,1014,14.1,4,14.2,198.6,MIA
2023,30,Terry McLaurin,28.0,5.0,16,0,0,1,73,946,13.0,4,12.4,197.6,WAS
2023,31,Jakobi Meyers,27.0,5.0,15,3,19,1,68,746,11.0,7,13.1,197.0,LV
2023,32,Chris Godwin,27.0,7.0,16,3,34,1,77,973,12.6,2,12.2,195.7,TB
2023,33,Courtland Sutton,28.0,6.0,15,0,0,0,58,770,13.3,10,13.0,195.0,DEN
2023,34,Tyler Lockett,31.0,9.0,16,0,0,0,77,823,10.7,4,11.5,183.3,SEA
2023,35,Romeo Doubs,23.0,2.0,16,0,0,0,59,674,11.4,8,10.9,174.4,GB
2023,36,Justin Jefferson,24.0,4.0,9,0,0,0,56,882,15.8,4,18.7,168.2,MIN
2023,37,Tank Dell,24.0,1.0,11,11,51,0,47,709,15.1,7,15.0,165.0,HOU
2023,38,Drake London,22.0,2.0,15,0,0,0,65,864,13.3,2,11.0,164.3,ATL
2023,39,Cooper Kupp,30.0,7.0,12,1,-3,0,59,737,12.5,5,13.5,162.4,LAR
2023,40,Gabe Davis,24.0,4.0,16,1,-2,0,45,746,16.6,7,10.1,161.4,BUF
2023,41,Brandin Cooks,30.0,10.0,15,4,32,0,48,618,12.9,7,10.3,155.0,DAL
2023,42,Christian Kirk,27.0,6.0,12,1,6,0,57,787,13.8,3,12.9,154.3,JAX
2023,43,Curtis Samuel,27.0,7.0,15,6,24,1,60,598,10.0,4,10.1,152.2,WAS
2023,44,Josh Downs,22.0,1.0,16,0,0,0,65,723,11.1,2,9.3,149.3,IND
2023,45,Jaxon Smith-Njigba,21.0,1.0,16,0,0,0,60,614,10.2,4,9.1,145.4,SEA
2023,46,Tyler Boyd,29.0,8.0,16,2,11,0,66,663,10.0,2,9.0,143.4,CIN
2023,47,Tee Higgins,24.0,4.0,12,0,0,0,42,656,15.6,5,11.5,137.6,CIN
2023,48,Elijah Moore,23.0,3.0,16,9,11,0,59,640,10.8,2,8.5,136.1,CLE
2023,49,Rashid Shaheed,25.0,2.0,14,7,37,0,43,654,15.2,4,9.7,136.1,NO
2023,50,Marquise Brown,26.0,5.0,14,2,23,0,51,574,11.3,4,9.6,134.7,ARI
2023,51,Diontae Johnson,27.0,5.0,12,0,0,0,47,628,13.4,4,11.2,133.8,PIT
2023,52,Darius Slayton,26.0,5.0,16,0,0,0,45,708,15.7,3,8.4,133.8,NYG
2023,53,Jerry Jeudy,24.0,4.0,15,0,0,0,51,679,13.3,1,8.3,124.9,DEN
2023,54,Jahan Dotson,23.0,2.0,16,0,0,0,47,501,10.7,4,7.6,121.1,WAS
2023,55,Josh Reynolds,28.0,7.0,16,0,0,0,35,560,16.0,5,7.6,121.0,DET
2023,56,Wan'Dale Robinson,22.0,2.0,14,9,87,1,55,440,8.0,1,8.6,119.7,NYG
2023,57,K.J. Osborn,26.0,4.0,15,0,0,0,46,531,11.5,3,7.8,117.1,MIN
2023,58,D.J. Chark Jr,27.0,6.0,14,0,0,0,33,479,14.5,5,7.9,110.9,CAR
2023,59,Odell Beckham Jr,31.0,10.0,14,0,0,0,35,565,16.1,3,7.8,109.5,BAL
2023,60,Tutu Atwell,24.0,3.0,15,4,35,0,37,476,12.9,3,7.1,106.1,LAR
2023,61,DeMario Douglas,23.0,1.0,13,7,41,0,47,548,11.7,0,8.1,105.9,NE
2023,62,Kendrick Bourne,28.0,7.0,8,1,4,0,37,406,11.0,4,12.8,102.0,NE
2023,63,Noah Brown,27.0,7.0,10,1,-1,0,33,567,17.2,2,10.2,101.6,HOU
2023,64,Christian Watson,24.0,2.0,9,4,11,0,28,422,15.1,5,11.3,101.3,GB
2023,65,Joshua Palmer,24.0,3.0,9,0,0,0,32,537,16.8,2,10.9,97.7,LAC
2023,66,Dontayvion Wicks,22.0,1.0,14,1,1,0,33,520,15.8,2,7.0,97.7,GB
2023,67,Rondale Moore,23.0,3.0,16,27,173,1,36,321,8.9,1,6.1,97.4,ARI
2023,68,Michael Wilson,23.0,1.0,12,0,0,0,32,470,14.7,3,8.1,97.0,ARI
2023,69,Khalil Shakir,23.0,2.0,16,1,10,0,33,506,15.3,2,6.0,96.6,BUF
2023,70,Alec Pierce,23.0,2.0,16,0,0,0,32,514,16.1,2,6.0,95.4,IND
2023,71,Trey Palmer,22.0,1.0,16,3,22,0,37,375,10.1,3,5.9,94.7,TB
2023,72,Justin Watson,27.0,6.0,15,0,0,0,27,460,17.0,3,6.1,91.0,KC
2023,73,Kalif Raymond,29.0,8.0,16,7,75,0,33,439,13.3,1,5.6,90.4,DET
2023,74,Michael Thomas,30.0,8.0,10,0,0,0,39,448,11.5,1,9.0,89.8,NO
2023,75,Quentin Johnston,22.0,1.0,16,2,3,0,36,414,11.5,2,5.6,89.7,LAC
2023,76,Demarcus Robinson,29.0,8.0,12,1,23,0,26,371,14.3,4,7.4,89.4,LAR
2023,77,Robert Woods,31.0,11.0,14,1,7,0,40,426,10.7,1,6.4,89.3,HOU
2023,78,Nelson Agholor,30.0,9.0,16,0,0,0,30,342,11.4,4,5.5,88.2,BAL
2023,79,Michael Gallup,27.0,6.0,16,0,0,0,34,418,12.3,2,5.5,87.8,DAL
2023,80,Jonathan Mingo,22.0,1.0,15,0,0,0,43,418,9.7,0,5.7,84.8,CAR
2023,81,Nick Westbrook-Ikhine,26.0,4.0,14,0,0,0,28,370,13.2,3,5.9,83.0,TEN
2023,82,Jameson Williams,22.0,2.0,12,3,29,1,24,354,14.8,2,6.7,80.3,DET
2023,83,Darnell Mooney,26.0,4.0,15,2,5,0,31,414,13.4,1,5.3,78.9,CHI
2023,84,Rashod Bateman,24.0,3.0,15,1,18,0,32,367,11.5,1,5.1,76.5,BAL
2023,85,DeVante Parker,30.0,9.0,12,0,0,0,32,388,12.1,0,5.9,70.8,NE
2023,86,Brandon Powell,28.0,6.0,14,5,17,0,28,322,11.5,1,4.9,67.9,MIN
2023,87,Zay Jones,28.0,7.0,8,0,0,0,28,274,9.8,2,8.4,67.4,JAX
2023,88,Cedrick Wilson Jr.,28.0,6.0,14,0,0,0,21,272,13.0,3,4.7,66.2,MIA
2023,89,Marvin Mims Jr.,21.0,1.0,15,8,29,0,21,361,17.2,1,4.4,66.0,DEN
2023,90,Chris Moore,30.0,8.0,16,2,39,0,19,394,20.7,0,3.9,62.3,TEN
2023,91,Allen Robinson II,30.0,10.0,16,0,0,0,34,280,8.2,0,3.9,62.0,PIT
2023,92,Greg Dortch,25.0,5.0,12,1,5,0,22,266,12.1,2,5.1,61.1,ARI
2023,93,JuJu Smith-Schuster,27.0,7.0,11,0,0,0,29,260,9.0,1,5.5,61.0,NE
2023,94,Allen Lazard,28.0,6.0,14,0,0,0,23,311,13.5,1,4.3,60.1,NYJ
2023,95,KaVontae Turpin,27.0,2.0,15,10,105,1,12,127,10.6,3,3.9,59.2,DAL
2023,96,Jalin Hyatt,22.0,1.0,16,0,0,0,22,368,16.7,0,3.7,58.8,NYG
2023,97,Brandon Johnson,25.0,2.0,12,0,0,0,15,196,13.1,4,4.9,58.6,DEN
2023,98,Marquez Valdes-Scantling,29.0,6.0,16,0,0,0,21,315,15.0,1,3.7,58.5,KC
2023,99,Tre Tucker,22.0,1.0,15,9,66,0,14,252,18.0,2,3.9,57.8,LV
2023,100,Trenton Irwin,28.0,5.0,15,0,0,0,23,282,12.3,1,3.8,57.2,CIN
2023,101,Isaiah Hodgins,25.0,4.0,16,0,0,0,18,194,10.8,3,3.5,55.4,NYG
2023,102,Xavier Gipson,22.0,1.0,14,8,68,1,20,225,11.3,0,4.0,55.3,NYJ
2023,103,Braxton Berrios,28.0,6.0,15,1,11,0,25,229,9.2,1,3.7,55.0,MIA
2023,104,Jake Bobo,25.0,1.0,16,1,3,1,18,187,10.4,2,3.4,55.0,SEA
2023,105,Skyy Moore,23.0,2.0,14,3,23,0,21,244,11.6,1,3.8,53.7,KC
2023,106,Kadarius Toney,24.0,3.0,13,11,31,0,27,169,6.3,1,4.1,53.0,KC
2023,107,Jalen Tolbert,24.0,2.0,16,0,0,0,20,260,13.0,1,3.2,52.0,DAL
2023,108,Calvin Austin III,24.0,2.0,16,10,49,1,17,180,10.6,1,3.2,51.9,PIT
2023,109,Jauan Jennings,26.0,4.0,13,0,0,0,19,265,13.9,1,4.0,51.5,SF
2023,110,Hunter Renfrow,28.0,5.0,16,0,0,0,25,255,10.2,0,3.2,50.5,LV
2023,111,Mike Williams,29.0,7.0,3,1,3,0,19,249,13.1,1,16.7,50.2,LAC
2023,112,Lil'Jordan Humphrey,25.0,5.0,16,0,0,0,13,162,12.5,3,3.0,47.2,DEN
2023,113,Mack Hollins,30.0,7.0,12,0,0,0,18,251,13.9,0,3.6,43.1,ATL
2023,114,Jamal Agnew,28.0,7.0,11,4,-2,0,14,225,16.1,1,3.8,42.3,JAX
2023,115,Alex Erickson,31.0,8.0,7,0,0,0,14,203,14.5,1,5.8,40.3,LAC
